Year,Genre,NA_Sales,EU_Sales,JP_Sales,Global_Sales,Rank
2003,Puzzle,0.04,0.01,0,0.05,13369
2002,Action,0,0.04,0,0.05,13370
2008,Sports,0.04,0,0,0.05,13371
2013,Racing,0.02,0.02,0,0.05,13372
2007,Adventure,0.04,0,0,0.05,13373
2007,Puzzle,0.04,0,0,0.05,13374
2013,Adventure,0.03,0,0.01,0.05,13375
2009,Adventure,0,0.04,0,0.05,13376
2012,Adventure,0,0,0.05,0.05,13377
2012,Misc,0,0,0.05,0.05,13378
2006,Misc,0.04,0,0,0.05,13379
2004,Racing,0.04,0,0,0.05,13380
2011,Adventure,0,0,0.05,0.05,13381
2004,Misc,0.03,0.01,0,0.05,13382
2007,Platform,0.04,0,0,0.05,13383
1999,Racing,0.03,0.02,0,0.05,13384
2007,Shooter,0.04,0,0,0.05,13385
2002,Racing,0.04,0.01,0,0.05,13386
2008,Puzzle,0.04,0,0,0.05,13387
2007,Action,0.04,0.01,0,0.05,13388
2002,Racing,0.04,0.01,0,0.05,13389
2001,Action,0,0,0.05,0.05,13390
2015,Sports,0,0.04,0,0.05,13391
2002,Sports,0.03,0.01,0,0.05,13392
2014,Action,0,0,0.05,0.05,13393
2005,Platform,0.03,0.01,0,0.05,13394
2008,Adventure,0.04,0,0,0.05,13395
2006,Racing,0.04,0,0,0.05,13396
2007,Sports,0.04,0,0,0.05,13397
2012,Action,0,0,0.05,0.05,13398
2011,Misc,0,0.04,0,0.05,13399
2008,Adventure,0,0,0.05,0.05,13400
2006,Adventure,0.04,0,0,0.05,13401
2010,Shooter,0.04,0,0,0.05,13402
2011,Adventure,0,0,0.05,0.05,13403
2015,Racing,0,0,0.05,0.05,13404
2007,Simulation,0,0.04,0,0.05,13405
1999,Adventure,0.03,0.02,0,0.05,13406
2011,Shooter,0.04,0,0,0.05,13407
2009,Shooter,0.01,0.03,0,0.05,13408
2014,Role-Playing,0,0,0.05,0.05,13409
2014,Role-Playing,0,0,0.05,0.05,13410
2006,Role-Playing,0,0,0.05,0.05,13411
2000,Misc,0.03,0.02,0,0.05,13412
2015,Action,0,0,0.05,0.05,13413
2013,Shooter,0.04,0,0,0.05,13414
2004,Strategy,0.03,0.01,0,0.05,13415
2015,Role-Playing,0,0,0.05,0.05,13416
1996,Fighting,0,0,0.05,0.05,13417
2008,Fighting,0,0,0.05,0.05,13418
2003,Action,0.03,0.01,0,0.05,13419
2010,Misc,0.04,0,0,0.05,13420
2009,Misc,0,0.04,0,0.05,13421
2005,Misc,0.03,0.01,0,0.05,13422
2001,Puzzle,0.03,0.02,0,0.05,13423
2002,Sports,0,0,0.05,0.05,13424
2003,Shooter,0.03,0.01,0,0.05,13425
2007,Action,0.04,0,0,0.05,13426
2006,Misc,0,0,0.05,0.05,13427
2014,Action,0,0,0.05,0.05,13428
2009,Adventure,0.03,0.01,0,0.05,13429
2009,Strategy,0,0.04,0,0.05,13430
2008,Misc,0.04,0,0,0.05,13431
2009,Action,0,0.04,0,0.05,13432
2003,Platform,0.03,0.01,0,0.05,13433
2009,Sports,0.04,0,0,0.05,13434
2011,Misc,0,0,0.05,0.05,13435
1999,Racing,0,0,0.05,0.05,13436
2016,Platform,0.04,0,0,0.05,13437
2016,Shooter,0,0.04,0,0.05,13438
2010,Platform,0,0.03,0,0.05,13439
2003,Misc,0.03,0.01,0,0.05,13440
2011,Adventure,0,0.04,0,0.05,13441
2007,Strategy,0.03,0.01,0,0.05,13442
2013,Action,0,0.04,0,0.05,13443
2006,Adventure,0,0.04,0,0.05,13444
1997,Sports,0.03,0.02,0,0.05,13445
2009,Puzzle,0.04,0,0,0.05,13446
2014,Adventure,0,0,0.05,0.05,13447
2004,Shooter,0.03,0.01,0,0.05,13448
2011,Adventure,0,0,0.05,0.05,13449
2011,Role-Playing,0,0,0.05,0.05,13450
2004,Shooter,0.03,0.01,0,0.05,13451
2013,Shooter,0,0.04,0,0.05,13452
2009,Racing,0.02,0.02,0,0.05,13453
1994,Misc,0,0,0.04,0.05,13454
1999,Puzzle,0.03,0.02,0,0.04,13455
2011,Puzzle,0,0.04,0,0.04,13456
2008,Simulation,0.04,0,0,0.04,13457
2010,Simulation,0.04,0,0,0.04,13458
2006,Action,0.04,0,0,0.04,13459
1995,Simulation,0,0,0.04,0.04,13460
2005,Role-Playing,0,0,0.04,0.04,13461
2009,Fighting,0,0,0.04,0.04,13462
2006,Fighting,0.02,0.02,0,0.04,13463
2006,Sports,0.04,0,0,0.04,13464
2008,Misc,0,0,0.04,0.04,13465
2007,Role-Playing,0,0,0.04,0.04,13466
2009,Adventure,0,0.04,0,0.04,13467
2010,Misc,0.04,0,0,0.04,13468
2008,Platform,0.04,0,0,0.04,13469
2006,Sports,0.02,0.02,0,0.04,13470
1995,Misc,0,0,0.04,0.04,13471
2009,Adventure,0,0,0.04,0.04,13472
2007,Fighting,0,0,0.04,0.04,13473
2005,Misc,0,0,0.04,0.04,13474
2015,Role-Playing,0,0,0.04,0.04,13475
2005,Misc,0.03,0.01,0,0.04,13476
2015,Action,0,0,0.04,0.04,13477
2002,Platform,0.03,0.01,0,0.04,13478
N/A,Strategy,0.02,0.02,0,0.04,13479
1996,Action,0.02,0.02,0,0.04,13480
2008,Sports,0.04,0,0,0.04,13481
2010,Misc,0.04,0,0,0.04,13482
2007,Action,0,0,0.04,0.04,13483
2007,Shooter,0.04,0,0,0.04,13484
2009,Action,0,0.03,0,0.04,13485
2015,Role-Playing,0,0,0.04,0.04,13486
2010,Racing,0.04,0,0,0.04,13487
2005,Shooter,0.03,0.01,0,0.04,13488
2016,Misc,0,0,0.04,0.04,13489
2001,Action,0.02,0.02,0,0.04,13490
2007,Strategy,0.01,0,0.03,0.04,13491
2016,Action,0.02,0.02,0,0.04,13492
2008,Misc,0,0,0.04,0.04,13493
2016,Sports,0,0.04,0,0.04,13494
2004,Role-Playing,0.03,0.01,0,0.04,13495
2003,Strategy,0,0.04,0,0.04,13496
2008,Action,0.04,0,0,0.04,13497
2013,Simulation,0,0,0.04,0.04,13498
1998,Strategy,0,0,0.04,0.04,13499
1996,Misc,0,0,0.04,0.04,13500
2012,Shooter,0,0.04,0,0.04,13501
2004,Sports,0.03,0.01,0,0.04,13502
2002,Shooter,0.03,0.01,0,0.04,13503
2011,Misc,0,0.04,0,0.04,13504
2007,Action,0.04,0,0,0.04,13505
2006,Simulation,0,0.04,0,0.04,13506
2011,Sports,0.04,0,0,0.04,13507
2004,Racing,0.03,0.01,0,0.04,13508
2000,Puzzle,0,0,0.04,0.04,13509
2016,Racing,0,0.04,0,0.04,13510
2009,Role-Playing,0,0,0.04,0.04,13511
2005,Misc,0.03,0.01,0,0.04,13512
2007,Misc,0,0,0.04,0.04,13513
1997,Misc,0.02,0.02,0,0.04,13514
2009,Action,0,0,0.04,0.04,13515
2002,Fighting,0,0,0.04,0.04,13516
2009,Action,0.04,0,0,0.04,13517
2006,Sports,0.04,0,0,0.04,13518
2009,Misc,0.04,0,0,0.04,13519
2007,Action,0.04,0,0,0.04,13520
2005,Adventure,0,0,0.04,0.04,13521
2014,Action,0,0,0.04,0.04,13522
2007,Action,0.03,0.01,0,0.04,13523
2008,Adventure,0,0,0.04,0.04,13524
2009,Misc,0,0,0.04,0.04,13525
2014,Puzzle,0,0,0.04,0.04,13526
1992,Platform,0,0,0.04,0.04,13527
2006,Racing,0.03,0.01,0,0.04,13528
2006,Shooter,0.02,0.02,0,0.04,13529
2003,Action,0.02,0.02,0,0.04,13530
2016,Sports,0.04,0,0,0.04,13531
2003,Platform,0.03,0.01,0,0.04,13532
2006,Action,0,0,0.04,0.04,13533
2006,Misc,0,0,0.04,0.04,13534
2007,Racing,0.04,0,0,0.04,13535
2004,Shooter,0.03,0.01,0,0.04,13536
2006,Simulation,0.04,0,0,0.04,13537
2011,Platform,0.04,0,0,0.04,13538
2010,Racing,0,0.04,0,0.04,13539
2010,Adventure,0,0,0.04,0.04,13540
2004,Action,0.03,0.01,0,0.04,13541
2005,Action,0.03,0.01,0,0.04,13542
2003,Strategy,0.03,0.01,0,0.04,13543
2010,Adventure,0.04,0,0,0.04,13544
2012,Adventure,0,0,0.04,0.04,13545
2013,Shooter,0.02,0.02,0,0.04,13546
1995,Platform,0,0,0.04,0.04,13547
2011,Sports,0,0.04,0,0.04,13548
2004,Role-Playing,0.03,0.01,0,0.04,13549
2010,Puzzle,0.04,0,0,0.04,13550
2007,Shooter,0.04,0,0,0.04,13551
2002,Shooter,0.03,0.01,0,0.04,13552
2011,Action,0.01,0.02,0,0.04,13553
2011,Misc,0.03,0.01,0,0.04,13554
1998,Fighting,0,0,0.04,0.04,13555
2015,Action,0,0,0.04,0.04,13556
2006,Fighting,0.04,0,0,0.04,13557
2012,Role-Playing,0,0,0.04,0.04,13558
2006,Action,0,0,0.04,0.04,13559
2011,Adventure,0,0,0.04,0.04,13560
2009,Adventure,0,0,0.04,0.04,13561
2006,Adventure,0,0,0.04,0.04,13562
2009,Misc,0,0,0.04,0.04,13563
2016,Adventure,0.01,0.03,0,0.04,13564
2007,Racing,0,0.04,0,0.04,13565
2008,Action,0,0,0.04,0.04,13566
2012,Platform,0,0,0.04,0.04,13567
2015,Sports,0,0.04,0,0.04,13568
2008,Adventure,0,0,0.04,0.04,13569
2001,Simulation,0,0,0.04,0.04,13570
2012,Role-Playing,0,0,0.04,0.04,13571
1998,Action,0.02,0.02,0,0.04,13572
2004,Sports,0.03,0.01,0,0.04,13573
2002,Misc,0.03,0.01,0,0.04,13574
2004,Adventure,0.02,0.02,0,0.04,13575
2010,Platform,0.04,0,0,0.04,13576
2005,Action,0.02,0.02,0,0.04,13577
2008,Adventure,0,0,0.04,0.04,13578
2009,Sports,0,0.04,0,0.04,13579
2003,Racing,0.03,0.01,0,0.04,13580
2008,Fighting,0,0,0.04,0.04,13581
2006,Fighting,0,0,0.04,0.04,13582
2010,Adventure,0,0,0.04,0.04,13583
2011,Sports,0,0.04,0,0.04,13584
2009,Action,0,0,0.04,0.04,13585
2006,Misc,0.02,0,0.02,0.04,13586
2011,Platform,0,0.04,0,0.04,13587
2005,Sports,0.03,0.01,0,0.04,13588
2009,Sports,0.02,0.02,0,0.04,13589
2013,Simulation,0,0,0.04,0.04,13590
2006,Action,0.04,0,0,0.04,13591
2008,Action,0.04,0,0,0.04,13592
2001,Action,0.03,0.01,0,0.04,13593
2008,Shooter,0.04,0,0,0.04,13594
2011,Action,0,0,0.04,0.04,13595
2008,Adventure,0.04,0,0,0.04,13596
2008,Action,0.02,0.02,0,0.04,13597
2016,Misc,0,0,0.04,0.04,13598
2006,Adventure,0,0,0.04,0.04,13599
2014,Action,0,0,0.04,0.04,13600
2009,Puzzle,0.04,0,0,0.04,13601
2002,Action,0.03,0.01,0,0.04,13602
2006,Racing,0.03,0.01,0,0.04,13603
2016,Action,0,0,0.04,0.04,13604
2000,Simulation,0.02,0.02,0,0.04,13605
2001,Action,0,0,0.04,0.04,13606
2010,Action,0,0.04,0,0.04,13607
2007,Shooter,0.04,0,0,0.04,13608
2013,Fighting,0,0,0.04,0.04,13609
2004,Platform,0.03,0.01,0,0.04,13610
2010,Shooter,0.04,0,0,0.04,13611
2009,Simulation,0,0,0.04,0.04,13612
2002,Sports,0,0,0.04,0.04,13613
2009,Simulation,0.04,0,0,0.04,13614
2001,Sports,0.02,0.02,0,0.04,13615
2016,Misc,0,0,0.04,0.04,13616
2004,Puzzle,0,0,0.04,0.04,13617
2006,Simulation,0.01,0.02,0,0.04,13618
2011,Misc,0,0,0.04,0.04,13619
2003,Fighting,0.03,0.01,0,0.04,13620
2007,Puzzle,0.03,0.01,0,0.04,13621
2016,Action,0,0,0.04,0.04,13622
2002,Sports,0.03,0.01,0,0.04,13623
2002,Simulation,0.01,0.02,0,0.04,13624
2004,Strategy,0,0.03,0,0.04,13625
2014,Adventure,0,0,0.04,0.04,13626
2011,Shooter,0.04,0,0,0.04,13627
2003,Sports,0.03,0.01,0,0.04,13628
2007,Action,0.04,0,0,0.04,13629
2005,Misc,0,0,0.04,0.04,13630
2007,Role-Playing,0,0,0.04,0.04,13631
2001,Strategy,0,0.04,0,0.04,13632
2011,Adventure,0.01,0.02,0,0.04,13633
2012,Action,0,0.04,0,0.04,13634
2009,Strategy,0,0.03,0,0.04,13635
2008,Platform,0.04,0,0,0.04,13636
2010,Misc,0.04,0,0,0.04,13637
2005,Role-Playing,0,0.03,0,0.04,13638
2006,Sports,0.03,0.01,0,0.04,13639
2008,Action,0.01,0.02,0,0.04,13640
2011,Adventure,0,0,0.04,0.04,13641
2006,Misc,0,0,0.04,0.04,13642
2009,Simulation,0.04,0,0,0.04,13643
2011,Puzzle,0,0.04,0,0.04,13644
2010,Adventure,0,0.04,0,0.04,13645
2005,Shooter,0.03,0.01,0,0.04,13646
2012,Action,0,0,0.04,0.04,13647
2007,Fighting,0.03,0,0,0.04,13648
2016,Action,0,0.04,0,0.04,13649
2006,Misc,0.04,0,0,0.04,13650
2015,Fighting,0,0,0.04,0.04,13651
2016,Action,0.02,0.02,0,0.04,13652
2004,Fighting,0.03,0.01,0,0.04,13653
2013,Action,0,0,0.04,0.04,13654
2015,Action,0.03,0,0,0.04,13655
2007,Simulation,0,0,0.04,0.04,13656
2011,Role-Playing,0,0,0.04,0.04,13657
2006,Racing,0.04,0,0,0.04,13658
2009,Action,0,0,0.04,0.04,13659
2006,Strategy,0,0.03,0,0.04,13660
2008,Role-Playing,0.04,0,0,0.04,13661
2008,Misc,0,0,0.04,0.04,13662
2008,Action,0.04,0,0,0.04,13663
2011,Sports,0,0.03,0,0.04,13664
2008,Puzzle,0.04,0,0,0.04,13665
2009,Strategy,0,0.03,0,0.04,13666
N/A,Racing,0,0.03,0,0.04,13667
2010,Adventure,0,0,0.04,0.04,13668
2000,Misc,0.02,0.02,0,0.04,13669
2008,Racing,0,0.03,0,0.04,13670
2005,Puzzle,0.04,0,0,0.04,13671
2007,Sports,0,0,0.04,0.04,13672
2012,Sports,0.04,0,0,0.04,13673
N/A,Adventure,0,0,0.04,0.04,13674
1996,Role-Playing,0,0,0.04,0.04,13675
2008,Racing,0.03,0.01,0,0.04,13676
N/A,Puzzle,0.01,0.03,0,0.04,13677
2015,Fighting,0.01,0,0.02,0.04,13678
2005,Strategy,0,0.04,0,0.04,13679
2006,Action,0.04,0,0,0.04,13680
2008,Simulation,0,0,0.04,0.04,13681
2010,Adventure,0,0,0.04,0.04,13682
2011,Adventure,0.01,0.03,0,0.04,13683
2009,Misc,0,0.04,0,0.04,13684
2012,Misc,0.04,0,0,0.04,13685
2005,Sports,0.02,0.02,0,0.04,13686
2011,Adventure,0,0,0.04,0.04,13687
2013,Shooter,0,0.03,0,0.04,13688
2010,Simulation,0.04,0,0,0.04,13689
2007,Racing,0.03,0,0,0.04,13690
2004,Simulation,0.03,0.01,0,0.04,13691
2008,Adventure,0,0,0.04,0.04,13692
2010,Role-Playing,0,0,0.04,0.04,13693
2003,Strategy,0.01,0.02,0,0.04,13694
2012,Fighting,0.04,0,0,0.04,13695
2001,Shooter,0.02,0.02,0,0.04,13696
1998,Sports,0,0,0.04,0.04,13697
2007,Sports,0,0,0.04,0.04,13698
2004,Action,0.03,0.01,0,0.04,13699
2011,Adventure,0,0,0.04,0.04,13700
2006,Misc,0.03,0,0,0.04,13701
2009,Puzzle,0,0,0.04,0.04,13702
2005,Fighting,0.03,0.01,0,0.04,13703
2016,Strategy,0.01,0.02,0,0.04,13704
2007,Strategy,0.01,0.03,0,0.04,13705
1995,Shooter,0.02,0.02,0,0.04,13706
2012,Role-Playing,0,0,0.04,0.04,13707
2007,Puzzle,0.04,0,0,0.04,13708
1998,Sports,0.02,0.02,0,0.04,13709
2000,Sports,0.04,0,0,0.04,13710
2011,Strategy,0,0.03,0,0.04,13711
1998,Sports,0.04,0,0,0.04,13712
2010,Sports,0,0,0.04,0.04,13713
2010,Action,0,0,0.04,0.04,13714
2007,Shooter,0.03,0,0,0.04,13715
2006,Racing,0.03,0.01,0,0.04,13716
1996,Adventure,0,0,0.04,0.04,13717
1994,Sports,0,0,0.04,0.04,13718
2012,Action,0,0,0.04,0.04,13719
2005,Action,0.02,0.02,0,0.04,13720
2009,Shooter,0.04,0,0,0.04,13721
2011,Sports,0,0.03,0,0.04,13722
2011,Adventure,0,0,0.04,0.04,13723
1995,Role-Playing,0,0,0.04,0.04,13724
2005,Strategy,0.03,0.01,0,0.04,13725
2011,Racing,0,0.03,0,0.04,13726
2012,Action,0,0,0.04,0.04,13727
2002,Sports,0.03,0.01,0,0.04,13728
2011,Role-Playing,0,0,0.04,0.04,13729
2010,Racing,0.04,0,0,0.04,13730
2011,Shooter,0,0,0.04,0.04,13731
2012,Action,0,0.04,0,0.04,13732
2012,Sports,0.04,0,0,0.04,13733
2003,Action,0,0.03,0,0.04,13734
N/A,Sports,0.03,0.01,0,0.04,13735
2009,Action,0,0,0.04,0.04,13736
1995,Racing,0,0,0.04,0.04,13737
2010,Sports,0.03,0,0,0.04,13738
2010,Misc,0.04,0,0,0.04,13739
1999,Strategy,0,0,0.04,0.04,13740
1999,Racing,0.03,0.01,0,0.04,13741
1999,Strategy,0.03,0.01,0,0.04,13742
1999,Racing,0.03,0.01,0,0.04,13743
2000,Platform,0.03,0.01,0,0.04,13744
2003,Platform,0.03,0.01,0,0.04,13745
1998,Fighting,0.03,0.01,0,0.04,13746
2003,Action,0,0,0.04,0.04,13747
2012,Action,0,0,0.04,0.04,13748
2002,Platform,0.03,0.01,0,0.04,13749
2011,Role-Playing,0,0,0.04,0.04,13750
2007,Puzzle,0.01,0.02,0,0.04,13751
2005,Strategy,0.03,0.01,0,0.04,13752
2012,Action,0,0.03,0,0.04,13753
2012,Sports,0,0,0.04,0.04,13754
2007,Action,0.03,0,0.01,0.04,13755
2005,Sports,0.04,0,0,0.04,13756
1998,Shooter,0.02,0.02,0,0.04,13757
2010,Misc,0.04,0,0,0.04,13758
2012,Racing,0.04,0,0,0.04,13759
2009,Role-Playing,0,0,0.04,0.04,13760
2014,Action,0,0.03,0,0.04,13761
2013,Sports,0,0,0.04,0.04,13762
2007,Adventure,0,0,0.04,0.04,13763
2009,Puzzle,0.04,0,0,0.04,13764
2016,Fighting,0.03,0.01,0,0.04,13765
2011,Adventure,0,0,0.04,0.04,13766
2008,Shooter,0,0,0.04,0.04,13767
2002,Racing,0.02,0.02,0,0.04,13768
2008,Misc,0,0,0.04,0.04,13769
2009,Adventure,0,0,0.04,0.04,13770
2006,Role-Playing,0,0,0.04,0.04,13771
2014,Action,0,0.04,0,0.04,13772
2014,Adventure,0,0,0.04,0.04,13773
2007,Strategy,0,0.03,0,0.04,13774
2002,Sports,0.03,0.01,0,0.04,13775
2009,Simulation,0.04,0,0,0.04,13776
2012,Role-Playing,0,0,0.04,0.04,13777
2008,Action,0.02,0.02,0,0.04,13778
2010,Misc,0.04,0,0,0.04,13779
2006,Adventure,0,0,0.04,0.04,13780
2014,Strategy,0.03,0,0,0.04,13781
2003,Sports,0.02,0.02,0,0.04,13782
2009,Fighting,0,0,0.04,0.04,13783
2006,Misc,0,0,0.04,0.04,13784
2003,Platform,0.03,0.01,0,0.04,13785
2005,Role-Playing,0,0.03,0,0.04,13786
2010,Strategy,0.03,0,0,0.04,13787
2012,Fighting,0.04,0,0,0.04,13788
2007,Fighting,0,0,0.04,0.04,13789
2007,Misc,0,0.04,0,0.04,13790
2016,Role-Playing,0,0,0.04,0.04,13791
2013,Adventure,0,0,0.04,0.04,13792
2010,Adventure,0,0.03,0,0.04,13793
2011,Adventure,0,0,0.04,0.04,13794
2007,Sports,0.03,0,0,0.04,13795
2009,Strategy,0,0.03,0,0.04,13796
2006,Action,0.03,0.01,0,0.04,13797
2004,Puzzle,0,0,0.04,0.04,13798
2009,Action,0.04,0,0,0.04,13799
2009,Shooter,0.03,0,0,0.04,13800
2009,Strategy,0,0,0.04,0.04,13801
2009,Puzzle,0.04,0,0,0.04,13802
2007,Misc,0,0,0.04,0.04,13803
1995,Simulation,0,0,0.04,0.04,13804
2004,Misc,0.03,0.01,0,0.04,13805
2011,Adventure,0,0,0.04,0.04,13806
2010,Adventure,0,0,0.04,0.04,13807
2013,Action,0,0.03,0,0.04,13808
2010,Fighting,0,0,0.04,0.04,13809
2011,Action,0,0,0.04,0.04,13810
2011,Fighting,0.02,0,0.02,0.04,13811
2010,Sports,0.04,0,0,0.04,13812
2007,Shooter,0.03,0,0,0.04,13813
2009,Role-Playing,0,0,0.04,0.04,13814
2008,Adventure,0,0,0.04,0.04,13815
2008,Adventure,0,0,0.04,0.04,13816
2003,Fighting,0.02,0.01,0,0.04,13817
2004,Action,0.02,0.01,0,0.04,13818
2008,Adventure,0,0,0.04,0.04,13819
2006,Puzzle,0.04,0,0,0.04,13820
2003,Racing,0.03,0.01,0,0.04,13821
2012,Adventure,0,0,0.04,0.04,13822
2009,Racing,0,0.03,0,0.04,13823
2009,Action,0.04,0,0,0.04,13824
2009,Sports,0.02,0.02,0,0.04,13825
1997,Strategy,0.02,0.01,0,0.04,13826
2014,Action,0.01,0.03,0,0.04,13827
2007,Fighting,0,0,0.04,0.04,13828
1997,Action,0.02,0.01,0,0.04,13829
2002,Sports,0.03,0.01,0,0.04,13830
2008,Shooter,0.04,0,0,0.04,13831
2015,Action,0,0,0.04,0.04,13832
2010,Role-Playing,0,0.03,0,0.04,13833
2015,Action,0,0,0.04,0.04,13834
2005,Simulation,0.01,0.03,0,0.04,13835
2009,Racing,0,0.03,0,0.04,13836
2006,Adventure,0.03,0.01,0,0.04,13837
2015,Simulation,0,0.04,0,0.04,13838
1995,Misc,0,0,0.04,0.04,13839
2015,Action,0,0,0.04,0.04,13840
2011,Simulation,0.02,0.01,0,0.04,13841
2005,Misc,0,0,0.04,0.04,13842
2010,Adventure,0,0,0.04,0.04,13843
2005,Fighting,0.03,0.01,0,0.04,13844
2010,Misc,0.02,0.01,0,0.04,13845
2008,Misc,0.02,0.01,0,0.04,13846
2016,Adventure,0,0,0.04,0.04,13847
1999,Sports,0.02,0.01,0,0.04,13848
2004,Sports,0.02,0.01,0,0.04,13849
2006,Strategy,0.01,0,0.03,0.04,13850
2006,Action,0.01,0.02,0,0.04,13851
2009,Sports,0.01,0.02,0,0.04,13852
2006,Sports,0.03,0,0,0.04,13853
2007,Strategy,0.01,0.02,0,0.04,13854
2002,Role-Playing,0,0,0.04,0.04,13855
2015,Role-Playing,0,0,0.04,0.04,13856
2001,Adventure,0.02,0.01,0,0.04,13857
2006,Simulation,0.01,0.03,0,0.04,13858
2009,Puzzle,0.03,0,0,0.04,13859
2015,Adventure,0.03,0.01,0,0.04,13860
1998,Strategy,0.02,0.01,0,0.04,13861
2012,Action,0,0,0.04,0.04,13862
2001,Puzzle,0.03,0.01,0,0.04,13863
2009,Simulation,0,0,0.04,0.04,13864
2010,Role-Playing,0,0,0.04,0.04,13865
2015,Role-Playing,0,0,0.04,0.04,13866
2002,Racing,0.03,0.01,0,0.04,13867
1999,Puzzle,0.02,0.01,0,0.04,13868
2015,Puzzle,0,0.04,0,0.04,13869
2016,Misc,0,0,0.04,0.04,13870
2006,Strategy,0,0.03,0,0.04,13871
N/A,Racing,0,0,0.04,0.04,13872
2016,Action,0.03,0,0,0.04,13873
2009,Misc,0,0.04,0,0.04,13874
2001,Action,0,0,0.04,0.04,13875
2007,Action,0,0.03,0,0.04,13876
2006,Fighting,0.03,0.01,0,0.04,13877
2007,Misc,0.04,0,0,0.04,13878
2010,Sports,0.04,0,0,0.04,13879
2005,Action,0.02,0.01,0,0.04,13880
2015,Action,0,0.04,0,0.04,13881
2009,Racing,0.04,0,0,0.04,13882
2016,Sports,0,0.03,0,0.04,13883
2008,Adventure,0,0,0.04,0.04,13884
2009,Racing,0,0.02,0,0.04,13885
2003,Shooter,0.01,0.02,0,0.04,13886
2016,Misc,0.01,0,0.02,0.04,13887
2016,Action,0,0,0.04,0.04,13888
2015,Action,0,0,0.04,0.04,13889
2003,Racing,0.03,0.01,0,0.04,13890
2009,Misc,0.03,0,0,0.04,13891
2011,Misc,0,0.03,0,0.04,13892
1995,Misc,0,0,0.04,0.04,13893
2004,Racing,0,0.03,0,0.04,13894
2005,Racing,0.02,0.01,0,0.04,13895
2006,Puzzle,0,0,0.04,0.04,13896
2007,Strategy,0.04,0,0,0.04,13897
2001,Platform,0.02,0.01,0,0.04,13898
2008,Adventure,0.04,0,0,0.04,13899
2006,Action,0,0,0.04,0.04,13900
1999,Adventure,0.02,0.01,0,0.04,13901
1997,Shooter,0.02,0.01,0,0.04,13902
2012,Action,0,0,0.04,0.04,13903
2002,Sports,0,0,0.04,0.04,13904
2010,Puzzle,0.02,0.02,0,0.04,13905
2009,Action,0,0.03,0,0.04,13906
2004,Action,0,0.03,0,0.04,13907
1999,Strategy,0.02,0.01,0,0.04,13908
1996,Shooter,0.02,0.01,0,0.04,13909
2010,Misc,0.04,0,0,0.04,13910
1996,Sports,0.02,0.01,0,0.04,13911
2015,Action,0,0.04,0,0.04,13912
2009,Adventure,0,0.03,0,0.04,13913
1997,Simulation,0.02,0.01,0,0.04,13914
2004,Action,0.03,0.01,0,0.04,13915
1996,Fighting,0,0,0.04,0.04,13916
2012,Misc,0.02,0.01,0,0.04,13917
2015,Strategy,0,0.04,0,0.04,13918
2002,Action,0.03,0.01,0,0.04,13919
2015,Action,0.03,0,0,0.04,13920
1999,Misc,0.02,0.01,0,0.04,13921
2012,Action,0,0,0.04,0.04,13922
2005,Action,0.03,0.01,0,0.04,13923
2012,Action,0,0,0.04,0.04,13924
2015,Sports,0,0.04,0,0.04,13925
2004,Adventure,0.02,0.01,0,0.04,13926
2006,Misc,0,0,0.04,0.04,13927
2002,Shooter,0.03,0.01,0,0.04,13928
2009,Strategy,0,0,0.04,0.04,13929
2014,Adventure,0,0,0.04,0.04,13930
2006,Sports,0,0,0.04,0.04,13931
2015,Simulation,0,0.04,0,0.04,13932
2015,Adventure,0,0,0.04,0.04,13933
2011,Adventure,0,0,0.04,0.04,13934
2007,Simulation,0.03,0,0,0.04,13935
2002,Sports,0.03,0.01,0,0.04,13936
2006,Shooter,0.03,0,0,0.04,13937
2015,Misc,0,0,0.04,0.04,13938
2002,Sports,0,0,0.04,0.04,13939
2006,Adventure,0,0,0.04,0.04,13940
2009,Racing,0.03,0,0,0.04,13941
2008,Adventure,0,0,0.04,0.04,13942
2007,Sports,0.03,0,0,0.04,13943
2008,Shooter,0.03,0,0,0.04,13944
2005,Misc,0.03,0,0,0.04,13945
2013,Action,0.03,0,0,0.04,13946
2011,Role-Playing,0.02,0.01,0,0.04,13947
2003,Strategy,0,0.03,0,0.04,13948
2006,Role-Playing,0,0,0.04,0.04,13949
2005,Racing,0.03,0.01,0,0.04,13950
2009,Racing,0.03,0,0,0.04,13951
2016,Shooter,0.03,0,0,0.04,13952
2008,Adventure,0.03,0,0,0.04,13953
2014,Role-Playing,0,0,0.04,0.04,13954
2014,Action,0.01,0.03,0,0.04,13955
2015,Action,0,0.03,0,0.04,13956
2014,Role-Playing,0.03,0.01,0,0.04,13957
2007,Sports,0.02,0.01,0,0.04,13958
2008,Simulation,0.03,0,0,0.04,13959
2008,Adventure,0,0,0.04,0.04,13960
2004,Action,0.02,0.01,0,0.04,13961
2002,Shooter,0.03,0.01,0,0.04,13962
2010,Adventure,0,0,0.04,0.04,13963
N/A,Shooter,0,0.03,0,0.04,13964
2010,Misc,0,0,0.04,0.04,13965
2007,Puzzle,0.03,0,0,0.04,13966
2002,Action,0.03,0.01,0,0.04,13967
2010,Role-Playing,0,0,0.04,0.04,13968
2014,Racing,0,0,0.04,0.04,13969
2009,Shooter,0.03,0,0,0.04,13970
2003,Platform,0.03,0.01,0,0.04,13971
2015,Sports,0,0.03,0,0.04,13972
